0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
0.0	0.0	10.0	10.0
-2.98741912842	2.7887904644	9.70125808716	10.2788790464
-2.99674296379	2.73703050613	9.40158379078	10.5525820971
-2.99999666214	2.68072128296	9.10158412457	10.8206542253
-2.99713540077	2.62027931213	8.80187058449	11.0826821566
-2.9881632328	2.55613970757	8.50305426121	11.3382961273
-2.97313523293	2.48874950409	8.20574073792	11.5871710777
-2.95215463638	2.41856193542	7.91052527428	11.8290272713
-2.92537283897	2.34602975845	7.61798799038	12.0636302471
-2.89298582077	2.27160048485	7.3286894083	12.2907902956
-2.85523271561	2.19571113586	7.04316613674	12.5103614092
-2.81239008904	2.11878347397	6.76192712784	12.7222397566
-2.7647690773	2.04122042656	6.48545022011	12.9263617992
-2.71271014214	1.96340334415	6.21417920589	13.1227021337
-2.65657758713	1.8856883049	5.94852144718	13.3112709641
-2.59675526619	1.80840504169	5.68884592056	13.4921114683
-2.53364038467	1.73185527325	5.4354818821	13.6652969956
-2.46763849258	1.65631222725	5.18871803284	13.8309282184
-2.39915847778	1.58201992512	4.94880218506	13.9891302109
-2.32860779762	1.50919342041	4.7159414053	14.1400495529
-2.25638723373	1.4380197525	4.49030268192	14.2838515282
-2.18288803101	1.36865854263	4.27201387882	14.4207173824
-2.10848712921	1.30124354362	4.0611651659	14.5508417368
-2.03354454041	1.23588335514	3.85781071186	14.6744300723
-1.95840096474	1.17266380787	3.66197061539	14.7916964531
-1.88337516785	1.11164915562	3.4736330986	14.9028613687
-1.80876266956	1.05288398266	3.29275683165	15.0081497669
-1.73483467102	0.996395111084	3.11927336454	15.107789278
-1.66183745861	0.942192971706	2.95308961868	15.2020085752
-1.58999192715	0.890273988247	2.79409042597	15.291035974
-1.51949393749	0.84062153101	2.64214103222	15.3750981271
2.10729861259	0.793208241463	2.85287089348	15.4544189513
2.18168711662	0.747997045517	3.07103960514	15.5292186558
-1.19792437553	0.704942822456	2.95124716759	15.5997129381
2.21530652046	0.663993597031	3.17277781963	15.6661122978
2.2884311676	0.625091910362	3.40162093639	15.7286214888
1.04177081585	0.588175773621	3.50579801798	15.7874390662
1.99512195587	0.553179860115	3.70531021357	15.8427570522
1.37276220322	0.520036160946	3.84258643389	15.8947606683
2.02565145493	0.488674879074	4.04515157938	15.9436281562
1.93870258331	0.459025323391	4.23902183771	15.9895306885
2.15894508362	0.431016206741	4.45491634607	16.0326323092
2.32427692413	0.404576420784	4.68734403849	16.0730899513
2.49389648438	0.379635334015	4.93673368692	16.1110534847
2.65214920044	0.356123387814	5.20194860697	16.1466658235
2.78583288193	0.333972096443	5.48053189516	16.1800630331
2.8375415802	0.313114702702	5.76428605318	16.2113745034
2.87826824188	0.293486088514	6.05211287737	16.2407231122
2.91358566284	0.27502310276	6.34347144365	16.2682254225
2.94318890572	0.257664650679	6.63779033422	16.2939918876
2.96681261063	0.241351783276	6.93447159529	16.3181270659
2.98423814774	0.226027816534	7.23289541006	16.3407298476
2.99529600143	0.211638316512	7.5324250102	16.3618936792
2.99986982346	0.198131144047	7.83241199255	16.3817067936
2.99789834023	0.185456439853	8.13220182657	16.4002524376
2.98937726021	0.173566639423	8.43113955259	16.4176091015
2.97435998917	0.162416413426	8.72857555151	16.4338507429
2.95295572281	0.151962608099	9.02387112379	16.4490470037
2.92532873154	0.142164245248	9.31640399694	16.4632634282
2.89169549942	0.132982447743	9.60557354689	16.476561673
2.85232067108	0.124380320311	9.89080561399	16.488999705
2.80751299858	0.116322979331	10.1715569139	16.5006320029
2.75762033463	0.10877738893	10.4473189473	16.5115097418
2.70302319527	0.101712338626	10.7176212668	16.5216809757
2.64412951469	0.0950983613729	10.9820342183	16.5311908118
2.58136820793	0.0889076516032	11.2401710391	16.540081577
2.5151822567	0.0831139832735	11.4916892648	16.5483929753
2.44602322578	0.0776926502585	11.7362915874	16.5561622404
2.37434482574	0.0726203843951	11.9737260699	16.5634242788
2.30059719086	0.0678752958775	12.203785789	16.5702118084
2.22522163391	0.0634367763996	12.4263079524	16.576555486
2.14864683151	0.0592854693532	12.6411726356	16.582484033
2.07128334045	0.0554031729698	12.8483009696	16.5880243503
1.9935208559	0.0517727956176	13.0476530552	16.5932016298
1.91572570801	0.0483782812953	13.239225626	16.5980394579
1.83823800087	0.045204564929	13.4230494261	16.6025599144
1.76137042046	0.042237509042	13.5991864681	16.6067836653
1.68540740013	0.0394638553262	13.7677272081	16.6107300509
1.61060392857	0.0368711650372	13.928787601	16.6144171674
1.53718650341	0.0344477854669	14.0825062513	16.6178619459
1.46535289288	0.0321827866137	14.2290415406	16.6210802246
1.39527320862	0.0300659369677	14.3685688615	16.6240868183
1.32709085941	0.0280876420438	14.5012779474	16.6268955825
1.26092422009	0.0262389201671	14.6273703694	16.6295194745
1.19686758518	0.0245113614947	14.747057128	16.6319706107
1.13499343395	0.0228970926255	14.8605564713	16.6342603199
1.07535374165	0.0213887393475	14.9680918455	16.6363991939
1.01798200607	0.0199794042856	15.0698900461	16.6383971343
0.96289473772	0.0186626315117	15.1661795199	16.6402633974
0.910093605518	0.0174323804677	15.2571888804	16.6420066355
0.859566807747	0.0162829980254	15.3431455612	16.6436349353
0.81129103899	0.0152091998607	15.4242746651	16.6451558553
0.765232682228	0.0142060397193	15.5007979333	16.6465764592
0.721349596977	0.0132688926533	15.572932893	16.6479033485
0.679592430592	0.012393434532	15.6408921361	16.649142692
0.639905571938	0.0115756224841	15.7048826933	16.6503002542
0.602228760719	0.0108116744086	15.7651055694	16.6513814216
0.566497802734	0.0100980559364	15.8217553496	16.6523912272
0.532645523548	0.00943146180362	15.875019902	16.6533343734
0.500602960587	0.00880880467594	15.925080198	16.6542152539
0.470299482346	0.00822719559073	15.9721101463	16.6550379734
0.441664069891	0.00768393743783	16.0162765533	16.6558063672
0.414625436068	0.00717650726438	16.0577390969	16.6565240179
0.389112770557	0.00670254742727	16.0966503739	16.6571942727
