0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	0.0	0.0	10.0	10.0	10.0
0.0	-2.98741912842	2.7887904644	10.0	9.70125808716	10.2788790464
0.0	-2.99674296379	2.73703050613	10.0	9.40158379078	10.5525820971
-1.0	-2.99999666214	2.68072128296	9.9	9.10158412457	10.8206542253
-1.0	-2.99713540077	2.62027931213	9.8	8.80187058449	11.0826821566
-1.0	-2.9881632328	2.55613970757	9.7	8.50305426121	11.3382961273
-1.0	-2.97313523293	2.48874950409	9.6	8.20574073792	11.5871710777
-1.0	-2.95215463638	2.41856193542	9.5	7.91052527428	11.8290272713
-1.0	-2.92537283897	2.34602975845	9.4	7.61798799038	12.0636302471
-1.0	-2.89298582077	2.27160048485	9.3	7.3286894083	12.2907902956
-1.0	-2.85523271561	2.19571113586	9.2	7.04316613674	12.5103614092
-1.0	-2.81239008904	2.11878347397	9.1	6.76192712784	12.7222397566
-1.0	-2.7647690773	2.04122042656	9.0	6.48545022011	12.9263617992
-1.0	-2.71271014214	1.96340334415	8.9	6.21417920589	13.1227021337
-1.0	-2.65657758713	1.8856883049	8.8	5.94852144718	13.3112709641
-1.0	-2.59675526619	1.80840504169	8.7	5.68884592056	13.4921114683
-1.0	-2.53364038467	1.73185527325	8.6	5.4354818821	13.6652969956
-1.0	-2.46763849258	1.65631222725	8.5	5.18871803284	13.8309282184
-1.0	-2.39915847778	1.58201992512	8.4	4.94880218506	13.9891302109
-1.0	-2.32860779762	1.50919342041	8.3	4.7159414053	14.1400495529
-1.0	-2.25638723373	1.4380197525	8.2	4.49030268192	14.2838515282
-1.0	-2.18288803101	1.36865854263	8.1	4.27201387882	14.4207173824
-1.0	-2.10848712921	1.30124354362	8.0	4.0611651659	14.5508417368
-1.0	-2.03354454041	1.23588335514	7.9	3.85781071186	14.6744300723
-1.0	-1.95840096474	1.17266380787	7.8	3.66197061539	14.7916964531
-1.0	0.181126877666	1.11164915562	7.7	3.68008330315	14.9028613687
-1.0	1.19324302673	1.05288398266	7.6	3.79940760583	15.0081497669
-1.0	0.6235704422	0.996395111084	7.5	3.86176465005	15.107789278
-1.0	0.939006507397	0.942192971706	7.4	3.95566530079	15.2020085752
-1.0	0.825267910957	0.890273988247	7.3	4.03819209188	15.291035974
-1.0	0.897967994213	0.84062153101	7.2	4.1279888913	15.3750981271
-1.0	0.906646370888	0.793208241463	7.1	4.21865352839	15.4544189513
-1.0	0.937131166458	0.747997045517	7.0	4.31236664504	15.5292186558
-1.0	0.965327501297	0.704942822456	6.9	4.40889939517	15.5997129381
-1.0	0.996792554855	0.663993597031	6.8	4.50857865065	15.6661122978
-1.0	1.03076434135	0.625091910362	6.7	4.61165508479	15.7286214888
-1.0	1.15200948715	0.588175773621	6.6	4.7268560335	15.7874390662
-1.0	1.43262124062	0.553179860115	6.5	4.87011815757	15.8427570522
-1.0	1.44383692741	0.520036160946	6.4	5.01450185031	15.8947606683
-1.0	1.52899432182	0.488674879074	6.3	5.16740128249	15.9436281562
-1.0	1.61022615433	0.459025323391	6.2	5.32842389792	15.9895306885
-1.0	1.69851016998	0.431016206741	6.1	5.49827491492	16.0326323092
-1.0	1.7931895256	0.404576420784	6.0	5.67759386748	16.0730899513
-1.0	1.89414274693	0.379635334015	5.9	5.86700814217	16.1110534847
-1.0	1.9801530838	0.356123387814	5.8	6.06502345055	16.1466658235
-1.0	2.09365320206	0.333972096443	5.7	6.27438877076	16.1800630331
-1.0	2.20823502541	0.313114702702	5.6	6.4952122733	16.2113745034
-1.0	2.32363677025	0.293486088514	5.5	6.72757595032	16.2407231122
-1.0	2.53623247147	0.27502310276	5.4	6.98119919747	16.2682254225
-1.0	2.78276181221	0.257664650679	5.3	7.25947537869	16.2939918876
-1.0	2.89791536331	0.241351783276	5.2	7.54926691502	16.3181270659
-1.0	2.95615911484	0.226027816534	5.1	7.84488282651	16.3407298476
-1.0	2.98327970505	0.211638316512	5.0	8.14321079701	16.3618936792
-1.0	2.98893976212	0.198131144047	4.9	8.44210477322	16.3817067936
-1.0	2.97368526459	0.185456439853	4.8	8.73947329968	16.4002524376
-1.0	2.95204901695	0.173566639423	4.7	9.03467820138	16.4176091015
-1.0	2.92419719696	0.162416413426	4.6	9.32709792107	16.4338507429
-1.0	2.89034771919	0.151962608099	4.5	9.61613269299	16.4490470037
-1.0	2.85076761246	0.142164245248	4.4	9.90120945424	16.4632634282
-1.0	2.80576658249	0.132982447743	4.3	10.1817861125	16.476561673
-1.0	2.75569415092	0.124380320311	4.2	10.4573555276	16.488999705
-1.0	2.70093154907	0.116322979331	4.1	10.7274486825	16.5006320029
-1.0	2.64188814163	0.10877738893	4.0	10.9916374967	16.5115097418
-1.0	2.57899284363	0.101712338626	3.9	11.249536781	16.5216809757
-1.0	2.51268959045	0.0950983613729	3.8	11.5008057401	16.5311908118
-1.0	2.4434299469	0.0889076516032	3.7	11.7451487347	16.540081577
-1.0	2.37166762352	0.0831139832735	3.6	11.9823154971	16.5483929753
-1.0	2.29785227776	0.0776926502585	3.5	12.2121007249	16.5561622404
-1.0	2.2224252224	0.0726203843951	3.4	12.4343432471	16.5634242788
-1.0	2.14581418037	0.0678752958775	3.3	12.6489246652	16.5702118084
-1.0	2.06842923164	0.0634367763996	3.2	12.8557675883	16.576555486
-1.0	1.99065923691	0.0592854693532	3.1	13.054833512	16.582484033
-1.0	1.91286957264	0.0554031729698	3.0	13.2461204693	16.5880243503
-1.0	1.83539927006	0.0517727956176	2.9	13.4296603963	16.5932016298
-1.0	1.75856018066	0.0483782812953	2.8	13.6055164143	16.5980394579
-1.0	1.68263542652	0.045204564929	2.7	13.773779957	16.6025599144
-1.0	1.60787904263	0.042237509042	2.6	13.9345678613	16.6067836653
-1.0	1.53451657295	0.0394638553262	2.5	14.0880195186	16.6107300509
-1.0	1.46274459362	0.0368711650372	2.4	14.2342939779	16.6144171674
-1.0	1.39273226261	0.0344477854669	2.3	14.3735672042	16.6178619459
-1.0	1.32462203503	0.0321827866137	2.2	14.5060294077	16.6210802246
-1.0	1.25853145123	0.0300659369677	2.1	14.6318825528	16.6240868183
-1.0	1.19455385208	0.0280876420438	2.0	14.751337938	16.6268955825
-1.0	1.1327611208	0.0262389201671	1.9	14.8646140501	16.6295194745
-1.0	1.07320427895	0.0245113614947	1.8	14.971934478	16.6319706107
-1.0	1.0159163475	0.0228970926255	1.7	15.0735261127	16.6342603199
-1.0	0.9609131217	0.0213887393475	1.6	15.1696174249	16.6363991939
-1.0	0.908195912838	0.0199794042856	1.5	15.2604370162	16.6383971343
1.64782476425	0.857752323151	0.0186626315117	1.66478247643	15.3462122485	16.6402633974
1.71998274326	0.809558749199	0.0174323804677	1.83678075075	15.4271681234	16.6420066355
1.79319024086	0.763581156731	0.0162829980254	2.01609977484	15.5035262391	16.6436349353
1.86721849442	0.719777166843	0.0152091998607	2.20282162428	15.5755039558	16.6451558553
1.94181287289	0.678097069263	0.0142060397193	2.39700291157	15.6433136627	16.6465764592
2.0166926384	0.638485252857	0.0132688926533	2.59867217541	15.707162188	16.6479033485
2.09155130386	0.600881099701	0.012393434532	2.80782730579	15.767250298	16.649142692
2.16605854034	0.565220415592	0.0115756224841	3.02443315983	15.8237723395	16.6503002542
2.23985981941	0.531435966492	0.0108116744086	3.24841914177	15.8769159362	16.6513814216
2.31258058548	0.499458521605	0.0100980559364	3.47967720032	15.9268617883	16.6523912272
2.38382649422	0.469217658043	0.00943146180362	3.71805984974	15.9737835541	16.6533343734
2.45318889618	0.440642207861	0.00880880467594	3.96337873936	16.0178477749	16.6542152539
2.52024650574	0.413660943508	0.00822719559073	4.21540338993	16.0592138693	16.6550379734
2.58457064629	0.388203024864	0.00768393743783	4.47386045456	16.0980341718	16.6558063672
2.6457297802	0.364198476076	0.00717650726438	4.73843343258	16.1344540194	16.6565240179
2.70329451561	0.341578394175	0.00670254742727	5.00876288414	16.1686118588	16.6571942727
2.75684404373	0.320275425911	0.00625985534862	5.28444728851	16.2006394014	16.6578202582
2.80596995354	0.30022379756	0.00584637280554	5.56504428387	16.2306617811	16.6584048955
2.85028481483	0.281359672546	0.00546017661691	5.85007276535	16.2587977484	16.6589509131
2.88942599297	0.263621270657	0.0050994688645	6.13901536465	16.2851598755	16.65946086
2.92306256294	0.246948808432	0.00476257037371	6.43132162094	16.3098547563	16.6599371171
2.95090103149	0.231284871697	0.00444791233167	6.72641172409	16.3329832435	16.6603819083
2.9726896286	0.216574192047	0.00415402837098	7.02368068695	16.3546406627	16.6607973111
2.98822379112	0.202763840556	0.00387954874896	7.32250306606	16.3749170467	16.661185266
2.99734950066	0.189803153276	0.00362319429405	7.62223801613	16.4128776774	16.6615475854
2.99996709824	0.165458142757	0.0	7.92223472595	16.4294234917	16.6615475854
2.99603223801	0.154814079404	0.0	8.22183794975	16.4449048996	16.6615475854
2.98555779457	0.144836694002	0.0	8.52039372921	16.459388569	16.6615475854
2.96861386299	0.135486513376	0.0	8.81725511551	16.4729372203	16.6615475854
2.9453265667	0.12672612071	0.0	9.11178777218	16.4856098324	16.6615475854
2.91587615013	0.118520051241	0.0	9.40337538719	16.4974618375	16.6615475854
2.8804936409	0.110834777355	0.0	9.69142475128	16.5085453153	16.6615475854
2.83945775032	0.103638574481	0.0	9.97537052631	16.5189091727	16.6615475854
2.7930893898	0.0969015136361	0.0	10.2546794653	16.5285993241	16.6615475854
